spearman_log2fc,jaccard_significant,pathway_top_jaccard,pathway_score_spearman,ref_sig_count,test_sig_count,abs_sig_count_delta,snr_before,snr_after
0.7886311534833466,0.03743470690655833,1.0,1.0,3424,151,3273,5.185308309055136,6.421962962297596
0.7914423706563845,0.0128130460104834,1.0,0.9956043956043955,3424,54,3370,5.218283289578118,6.467331583840677
0.7766533852992474,0.0070072992700729924,1.0,0.9956043956043955,3424,25,3399,5.206765776985702,6.458584468106251
0.7924869395943069,0.04487550665894615,1.0,0.9956043956043955,3424,185,3239,5.182972055122345,6.421878769137938
