spearman_log2fc,jaccard_significant,pathway_top_jaccard,pathway_score_spearman,ref_sig_count,test_sig_count,abs_sig_count_delta,snr_before,snr_after
0.9095278488149894,0.7757387988560533,1.0,0.9956043956043955,3424,4027,603,5.090996283938541,5.650917135356566
0.9068992791542342,0.7848837209302325,1.0,0.9956043956043955,3424,3944,520,5.0860865002404685,5.647976164071121
0.906475781163108,0.7751677852348994,1.0,0.9956043956043955,3424,3982,558,5.089415048607566,5.653141486164072
0.9097801564578034,0.78759765625,1.0,0.9912087912087912,3424,3898,474,5.099450044576755,5.663677361306978
