spearman_log2fc,jaccard_significant,pathway_top_jaccard,pathway_score_spearman,ref_sig_count,test_sig_count,abs_sig_count_delta,snr_before,snr_after
0.3482410910711664,0.08139534883720931,1.0,0.9868131868131869,499,245,254,7.948599921301808,9.15150656080579
0.3480297730991651,0.05339105339105339,1.0,0.9824175824175824,499,231,268,7.951502721194278,9.163962134420514
0.3480769349681957,0.07680945347119646,1.0,0.9912087912087912,499,230,269,7.957124734117111,9.165031354626265
0.3547971400746402,0.07725321888412018,1.0,0.9780219780219781,499,254,245,7.9519666529463295,9.150249176883126
