spearman_log2fc,jaccard_significant,pathway_top_jaccard,pathway_score_spearman,ref_sig_count,test_sig_count,abs_sig_count_delta,snr_before,snr_after
0.6519333685155497,0.1503690036900369,1.0,0.9956043956043955,499,1995,1496,5.8691041290885035,6.126813208370845
0.6626288944675186,0.15637860082304528,1.0,0.9956043956043955,499,2030,1531,5.847263202361909,6.103898278101673
0.6532427676507075,0.1623735050597976,1.0,1.0,499,2028,1529,5.858314356869849,6.115384247433714
0.651357924715169,0.16373155640171347,1.0,0.9956043956043955,499,1946,1447,5.858132907257879,6.114903973822933
