spearman_log2fc,jaccard_significant,pathway_top_jaccard,pathway_score_spearman,ref_sig_count,test_sig_count,abs_sig_count_delta,snr_before,snr_after
0.8312797093080498,0.2193877551020408,1.0,1.0,3424,878,2546,5.185308309055136,5.185308309055136
0.8272650210984307,0.10576368876080691,1.0,1.0,3424,413,3011,5.218283289578118,5.218283289578118
0.8198657803785662,0.0558301831927886,1.0,0.9956043956043955,3424,207,3217,5.206765776985702,5.206765776985702
0.8346558190820246,0.2247032221594121,1.0,0.9912087912087912,3424,909,2515,5.182972055122345,5.182972055122345
