spearman_log2fc,jaccard_significant,pathway_top_jaccard,pathway_score_spearman,ref_sig_count,test_sig_count,abs_sig_count_delta,snr_before,snr_after
0.8810122194850883,0.4319909884539566,1.0,0.9956043956043955,3424,1661,1763,5.090996283938541,5.827173657621762
0.8805035403502834,0.46039325842696627,1.0,0.9956043956043955,3424,1775,1649,5.0860865002404685,5.822789934231444
0.8825526879606773,0.446378439079169,1.0,0.9912087912087912,3424,1728,1696,5.089415048607566,5.827054930875551
0.88405507808824,0.4532130777903044,1.0,0.9956043956043955,3424,1732,1692,5.099450044576755,5.837555905792734
